,id,class,x1,y1,x2,y2
104,img_104.png,BudweiserLata,13.566721126157699,26.803418648003444,111.86321119929578,122.56935960391694
105,img_105.png,BudweiserLata,52.92057359805461,40.368661368533566,115.7240941943269,104.7698818207317
106,img_106.png,BudweiserLata,52.92057359805461,40.368661368533566,115.7240941943269,104.7698818207317
107,img_107.png,BudweiserLata,52.92057359805461,40.368661368533566,115.7240941943269,104.7698818207317
108,img_108.png,BudweiserLata,42.126437365715425,27.456467206619415,141.16898071279817,121.89442644815787
109,img_109.png,BudweiserLata,42.126437365715425,27.456467206619415,141.16898071279817,121.89442644815787
110,img_110.png,BudweiserLata,42.126437365715425,27.456467206619415,141.16898071279817,121.89442644815787
111,img_111.png,BudweiserLata,11.014818262191495,23.640409401554354,99.45040342921952,111.78785051692132
112,img_112.png,BudweiserLata,11.014818262191495,23.640409401554354,99.45040342921952,111.78785051692132
113,img_113.png,BudweiserLata,11.014818262191495,23.640409401554354,99.45040342921952,111.78785051692132
114,img_114.png,BudweiserLata,-0.801039173201735,17.988528801567174,91.16476071969171,107.74442546959439
115,img_115.png,BudweiserLata,-0.801039173201735,17.988528801567174,91.16476071969171,107.74442546959439
116,img_116.png,BudweiserLata,-0.801039173201735,17.988528801567174,91.16476071969171,107.74442546959439
117,img_117.png,BudweiserLata,40.303401608918826,44.731555099636445,144.74745492183862,120.48562015949551
118,img_118.png,BudweiserLata,40.303401608918826,44.731555099636445,144.74745492183862,120.48562015949551
119,img_119.png,BudweiserLata,40.303401608918826,44.731555099636445,144.74745492183862,120.48562015949551
120,img_120.png,BudweiserLata,48.23748510031111,42.471755537740975,113.44228455487007,122.68616892468559
121,img_121.png,BudweiserLata,48.23748510031111,42.471755537740975,113.44228455487007,122.68616892468559
122,img_122.png,BudweiserLata,48.23748510031111,42.471755537740975,113.44228455487007,122.68616892468559
123,img_123.png,BudweiserLata,46.213047936875796,21.710644139972786,104.93499331099032,95.50207829347279
124,img_124.png,BudweiserLata,46.213047936875796,21.710644139972786,104.93499331099032,95.50207829347279
125,img_125.png,BudweiserLata,46.213047936875796,21.710644139972786,104.93499331099032,95.50207829347279
126,img_126.png,BudweiserLata,16.37057546545938,3.4795195402194445,104.89696315909192,115.57358385388387
127,img_127.png,BudweiserLata,16.37057546545938,3.4795195402194445,104.89696315909192,115.57358385388387
128,img_128.png,BudweiserLata,16.37057546545938,3.4795195402194445,104.89696315909192,115.57358385388387
129,img_129.png,BudweiserLata,52.047746955437894,44.01643036390888,118.94834524977334,90.55817892492071
130,img_130.png,BudweiserLata,52.047746955437894,44.01643036390888,118.94834524977334,90.55817892492071
131,img_131.png,BudweiserLata,52.047746955437894,44.01643036390888,118.94834524977334,90.55817892492071
132,img_132.png,BudweiserLata,4.874831084261135,36.90552971199771,110.10857910127694,120.25500658184103
133,img_133.png,BudweiserLata,4.874831084261135,36.90552971199771,110.10857910127694,120.25500658184103
134,img_134.png,BudweiserLata,4.874831084261135,36.90552971199771,110.10857910127694,120.25500658184103
135,img_135.png,BudweiserLata,34.52433030229239,31.36540854964779,118.09175531804433,148.42088828026323
136,img_136.png,BudweiserLata,34.52433030229239,31.36540854964779,118.09175531804433,148.42088828026323
137,img_137.png,BudweiserLata,34.52433030229239,31.36540854964779,118.09175531804433,148.42088828026323
138,img_138.png,BudweiserLata,3.7796713718764225,34.41934462609175,98.4710944789992,126.9854705749419
139,img_139.png,BudweiserLata,3.7796713718764225,34.41934462609175,98.4710944789992,126.9854705749419
140,img_140.png,BudweiserLata,3.7796713718764225,34.41934462609175,98.4710944789992,126.9854705749419
141,img_141.png,BudweiserLata,39.76036220330814,1.0573156546277698,137.29386060646448,117.00136806521066
142,img_142.png,BudweiserLata,39.76036220330814,1.0573156546277698,137.29386060646448,117.00136806521066
143,img_143.png,BudweiserLata,39.76036220330814,1.0573156546277698,137.29386060646448,117.00136806521066
144,img_144.png,BudweiserLata,58.866454293819004,47.266296340970406,116.79102915657315,106.34327186742988
145,img_145.png,BudweiserLata,58.866454293819004,47.266296340970406,116.79102915657315,106.34327186742988
146,img_146.png,BudweiserLata,58.866454293819004,47.266296340970406,116.79102915657315,106.34327186742988
147,img_147.png,BudweiserLata,45.955368433749236,50.16047719412899,85.43526943815223,108.06028986201525
148,img_148.png,BudweiserLata,45.955368433749236,50.16047719412899,85.43526943815223,108.06028986201525
149,img_149.png,BudweiserLata,45.955368433749236,50.16047719412899,85.43526943815223,108.06028986201525
150,img_150.png,BudweiserLata,42.14457198429906,60.60329231905454,91.69061447880698,107.07776624043032
151,img_151.png,BudweiserLata,42.14457198429906,60.60329231905454,91.69061447880698,107.07776624043032
152,img_152.png,BudweiserLata,42.14457198429906,60.60329231905454,91.69061447880698,107.07776624043032
153,img_153.png,BudweiserLata,65.75015794798227,38.88949989835222,128.55462667233095,110.63509520744547
154,img_154.png,BudweiserLata,65.75015794798227,38.88949989835222,128.55462667233095,110.63509520744547
155,img_155.png,BudweiserLata,65.75015794798227,38.88949989835222,128.55462667233095,110.63509520744547
156,img_156.png,BudweiserLata,52.111423642083714,40.16070046323647,115.80972724821774,104.52260855198382
157,img_157.png,BudweiserLata,52.111423642083714,40.16070046323647,115.80972724821774,104.52260855198382
158,img_158.png,BudweiserLata,52.111423642083714,40.16070046323647,115.80972724821774,104.52260855198382
159,img_159.png,BudweiserLata,55.56151990274701,43.74560095615998,120.02084572669564,113.87205619406119
160,img_160.png,BudweiserLata,55.56151990274701,43.74560095615998,120.02084572669564,113.87205619406119
161,img_161.png,BudweiserLata,55.56151990274701,43.74560095615998,120.02084572669564,113.87205619406119
162,img_162.png,BudweiserLata,55.61750390476856,46.982488151379854,112.20819602266886,98.51359272394963
163,img_163.png,BudweiserLata,55.61750390476856,46.982488151379854,112.20819602266886,98.51359272394963
164,img_164.png,BudweiserLata,55.61750390476856,46.982488151379854,112.20819602266886,98.51359272394963
165,img_165.png,BudweiserLata,45.234524228649995,36.93312394961017,105.87538284666807,111.7643502005702
166,img_166.png,BudweiserLata,45.234524228649995,36.93312394961017,105.87538284666807,111.7643502005702
167,img_167.png,BudweiserLata,45.234524228649995,36.93312394961017,105.87538284666807,111.7643502005702
168,img_168.png,BudweiserLata,58.99999999999999,31.999999999999986,113.0,109.99999999999999
169,img_169.png,BudweiserLata,58.99999999999999,31.999999999999986,113.0,109.99999999999999
170,img_170.png,BudweiserLata,58.99999999999999,31.999999999999986,113.0,109.99999999999999
171,img_171.png,BudweiserLata,25.682703549488103,16.6287001301972,100.67233159041935,94.8996390211261
172,img_172.png,BudweiserLata,25.682703549488103,16.6287001301972,100.67233159041935,94.8996390211261
173,img_173.png,BudweiserLata,25.682703549488103,16.6287001301972,100.67233159041935,94.8996390211261
174,img_174.png,BudweiserLata,13.130458924951471,44.16934481766325,86.48361831282581,129.30634251555352
175,img_175.png,BudweiserLata,13.130458924951471,44.16934481766325,86.48361831282581,129.30634251555352
176,img_176.png,BudweiserLata,13.130458924951471,44.16934481766325,86.48361831282581,129.30634251555352
177,img_177.png,BudweiserLata,23.36887569233065,41.20603268096135,106.17686982293439,108.86337755583031
178,img_178.png,BudweiserLata,23.36887569233065,41.20603268096135,106.17686982293439,108.86337755583031
179,img_179.png,BudweiserLata,23.36887569233065,41.20603268096135,106.17686982293439,108.86337755583031
180,img_180.png,BudweiserLata,48.99321892982525,5.958504621122973,115.76025931402299,99.8486093575649
181,img_181.png,BudweiserLata,48.99321892982525,5.958504621122973,115.76025931402299,99.8486093575649
182,img_182.png,BudweiserLata,48.99321892982525,5.958504621122973,115.76025931402299,99.8486093575649
183,img_183.png,BudweiserLata,45.597529678833986,70.63759983523576,112.98542473522113,136.86400826699546
184,img_184.png,BudweiserLata,45.597529678833986,70.63759983523576,112.98542473522113,136.86400826699546
185,img_185.png,BudweiserLata,45.597529678833986,70.63759983523576,112.98542473522113,136.86400826699546
186,img_186.png,BudweiserLata,37.9830206975829,24.306269505639087,142.82394668596186,121.30850846346807
187,img_187.png,BudweiserLata,37.9830206975829,24.306269505639087,142.82394668596186,121.30850846346807
188,img_188.png,BudweiserLata,37.9830206975829,24.306269505639087,142.82394668596186,121.30850846346807
189,img_189.png,BudweiserLata,14.539012642517557,21.301000261652046,102.80523562311815,136.2414058361324
190,img_190.png,BudweiserLata,14.539012642517557,21.301000261652046,102.80523562311815,136.2414058361324
191,img_191.png,BudweiserLata,14.539012642517557,21.301000261652046,102.80523562311815,136.2414058361324
192,img_192.png,BudweiserLata,83.36860617593553,13.927956497442453,150.87336985819522,109.22433078905861
193,img_193.png,BudweiserLata,83.36860617593553,13.927956497442453,150.87336985819522,109.22433078905861
194,img_194.png,BudweiserLata,83.36860617593553,13.927956497442453,150.87336985819522,109.22433078905861
195,img_195.png,BudweiserLata,29.808411256091418,6.908559206618277,143.1983248600903,99.52470510589109
196,img_196.png,BudweiserLata,29.808411256091418,6.908559206618277,143.1983248600903,99.52470510589109
197,img_197.png,BudweiserLata,29.808411256091418,6.908559206618277,143.1983248600903,99.52470510589109
198,img_198.png,BudweiserLata,-0.6706619816862113,16.40358712657799,84.76961238285763,93.12626307099588
199,img_199.png,BudweiserLata,-0.6706619816862113,16.40358712657799,84.76961238285763,93.12626307099588
200,img_200.png,BudweiserLata,-0.6706619816862113,16.40358712657799,84.76961238285763,93.12626307099588
201,img_201.png,BudweiserLata,-0.8487211530457526,24.963626852489345,85.2604010951146,114.66279866768006
202,img_202.png,BudweiserLata,-0.8487211530457526,24.963626852489345,85.2604010951146,114.66279866768006
203,img_203.png,BudweiserLata,-0.8487211530457526,24.963626852489345,85.2604010951146,114.66279866768006
204,img_204.png,BudweiserLata,63.85776092463851,32.97019146337257,150.61622273944306,121.48112010423073
205,img_205.png,BudweiserLata,63.85776092463851,32.97019146337257,150.61622273944306,121.48112010423073
206,img_206.png,BudweiserLata,63.85776092463851,32.97019146337257,150.61622273944306,121.48112010423073
207,img_207.png,BudweiserLata,51.111911653274355,-0.7182797898863438,141.89043474547708,105.06985723470201
208,img_208.png,BudweiserLata,51.111911653274355,-0.7182797898863438,141.89043474547708,105.06985723470201
209,img_209.png,BudweiserLata,51.111911653274355,-0.7182797898863438,141.89043474547708,105.06985723470201
210,img_210.png,BudweiserLata,-0.7955503325550202,21.40501526713456,92.68656745937633,149.7880183161921
211,img_211.png,BudweiserLata,-0.7955503325550202,21.40501526713456,92.68656745937633,149.7880183161921
212,img_212.png,BudweiserLata,-0.7955503325550202,21.40501526713456,92.68656745937633,149.7880183161921
213,img_213.png,BudweiserLata,58.72894672353616,32.503705787637514,150.69803806028196,129.0277423360971
214,img_214.png,BudweiserLata,58.72894672353616,32.503705787637514,150.69803806028196,129.0277423360971
215,img_215.png,BudweiserLata,58.72894672353616,32.503705787637514,150.69803806028196,129.0277423360971
216,img_216.png,BudweiserLata,46.84491449914588,46.319326964824704,93.4565931579141,101.08428966181721
217,img_217.png,BudweiserLata,46.84491449914588,46.319326964824704,93.4565931579141,101.08428966181721
218,img_218.png,BudweiserLata,46.84491449914588,46.319326964824704,93.4565931579141,101.08428966181721
219,img_219.png,BudweiserLata,66.514696120641,40.85926755804135,114.85145022438931,102.79339688670127
220,img_220.png,BudweiserLata,66.514696120641,40.85926755804135,114.85145022438931,102.79339688670127
221,img_221.png,BudweiserLata,66.514696120641,40.85926755804135,114.85145022438931,102.79339688670127
222,img_222.png,BudweiserLata,38.955310965051,50.68866062079511,97.46074336872931,104.56114887025176
223,img_223.png,BudweiserLata,38.955310965051,50.68866062079511,97.46074336872931,104.56114887025176
224,img_224.png,BudweiserLata,38.955310965051,50.68866062079511,97.46074336872931,104.56114887025176
225,img_225.png,BudweiserLata,41.39701855045079,41.33138191602056,97.36243159333105,82.85268553977946
226,img_226.png,BudweiserLata,41.39701855045079,41.33138191602056,97.36243159333105,82.85268553977946
227,img_227.png,BudweiserLata,41.39701855045079,41.33138191602056,97.36243159333105,82.85268553977946
228,img_228.png,BudweiserLata,8.392188787342647,45.66258135207109,117.14718933601682,116.60828953885856
229,img_229.png,BudweiserLata,8.392188787342647,45.66258135207109,117.14718933601682,116.60828953885856
230,img_230.png,BudweiserLata,8.392188787342647,45.66258135207109,117.14718933601682,116.60828953885856
231,img_231.png,BudweiserLata,42.50386664827986,59.85539053287028,96.32843781730647,110.41864808660719
232,img_232.png,BudweiserLata,42.50386664827986,59.85539053287028,96.32843781730647,110.41864808660719
233,img_233.png,BudweiserLata,42.50386664827986,59.85539053287028,96.32843781730647,110.41864808660719
234,img_234.png,BudweiserLata,54.62830390521584,38.89475926046457,102.2098851755272,87.31445010437979
235,img_235.png,BudweiserLata,54.62830390521584,38.89475926046457,102.2098851755272,87.31445010437979
236,img_236.png,BudweiserLata,54.62830390521584,38.89475926046457,102.2098851755272,87.31445010437979
237,img_237.png,BudweiserLata,60.64165077061088,59.51850357825687,109.72922460953278,102.84533721678872
238,img_238.png,BudweiserLata,60.64165077061088,59.51850357825687,109.72922460953278,102.84533721678872
239,img_239.png,BudweiserLata,60.64165077061088,59.51850357825687,109.72922460953278,102.84533721678872
240,img_240.png,BudweiserLata,55.82488555984615,45.13675605661416,106.09525029993827,108.19308822059034
241,img_241.png,BudweiserLata,55.82488555984615,45.13675605661416,106.09525029993827,108.19308822059034
242,img_242.png,BudweiserLata,55.82488555984615,45.13675605661416,106.09525029993827,108.19308822059034
243,img_243.png,BudweiserLata,45.34329757476456,39.09911619799846,117.32148181186241,115.50913901946655
244,img_244.png,BudweiserLata,45.34329757476456,39.09911619799846,117.32148181186241,115.50913901946655
245,img_245.png,BudweiserLata,45.34329757476456,39.09911619799846,117.32148181186241,115.50913901946655
246,img_246.png,BudweiserLata,13.990134640653386,32.5828921095994,105.42728157681205,107.79135882180452
247,img_247.png,BudweiserLata,13.990134640653386,32.5828921095994,105.42728157681205,107.79135882180452
248,img_248.png,BudweiserLata,13.990134640653386,32.5828921095994,105.42728157681205,107.79135882180452
249,img_249.png,BudweiserLata,32.69658121471583,46.8758698603721,115.4093294127095,108.72317205613979
250,img_250.png,BudweiserLata,32.69658121471583,46.8758698603721,115.4093294127095,108.72317205613979
251,img_251.png,BudweiserLata,32.69658121471583,46.8758698603721,115.4093294127095,108.72317205613979
252,img_0.png,BudweiserLongNeck,10.0,36.0,150.5,79.0
253,img_1.png,BudweiserLongNeck,0.5,23.0,141.0,105.0
254,img_2.png,BudweiserLongNeck,15.0,53.0,147.0,108.0
255,img_3.png,BudweiserLongNeck,20.0,48.0,150.5,108.0
256,img_4.png,BudweiserLongNeck,1.0,41.0,136.0,100.0
257,img_5.png,BudweiserLongNeck,0.5,38.0,127.0,98.0
258,img_6.png,BudweiserLongNeck,7.0,52.0,150.5,107.0
259,img_7.png,BudweiserLongNeck,3.0,47.0,150.5,102.0
260,img_8.png,BudweiserLongNeck,45.0,61.0,125.0,124.0
261,img_9.png,BudweiserLongNeck,24.0,46.0,150.5,103.0
262,img_10.png,BudweiserLongNeck,2.0,34.0,150.5,103.0
263,img_11.png,BudweiserLongNeck,1.0,21.0,131.0,101.0
264,img_12.png,BudweiserLongNeck,1.0,48.0,150.5,133.0
265,img_13.png,BudweiserLongNeck,0.5,53.0,150.5,125.0
266,img_14.png,BudweiserLongNeck,0.5,50.0,150.5,110.0
267,img_15.png,BudweiserLongNeck,1.0,47.0,112.0,105.0
268,img_16.png,BudweiserLongNeck,13.0,57.0,128.0,114.0
269,img_17.png,BudweiserLongNeck,21.0,61.0,113.0,123.0
270,img_18.png,BudweiserLongNeck,2.0,50.0,150.5,126.0
271,img_19.png,BudweiserLongNeck,0.5,17.0,150.5,86.0
272,img_20.png,BudweiserLongNeck,14.0,52.0,150.5,134.0
273,img_21.png,BudweiserLongNeck,5.0,57.0,150.5,128.0
274,img_22.png,BudweiserLongNeck,28.0,58.0,100.0,97.0
275,img_23.png,BudweiserLongNeck,11.0,55.0,150.5,121.0
276,img_24.png,BudweiserLongNeck,19.0,50.0,131.0,105.0
277,img_25.png,BudweiserLongNeck,37.0,55.0,125.0,107.0
278,img_26.png,BudweiserLongNeck,31.0,50.0,131.0,103.0
279,img_27.png,BudweiserLongNeck,18.0,58.0,132.0,103.0
280,img_28.png,BudweiserLongNeck,7.0,12.0,128.0,74.0
281,img_29.png,BudweiserLongNeck,35.0,30.0,150.5,87.0
282,img_30.png,BudweiserLongNeck,71.0,38.0,133.0,104.0
283,img_31.png,BudweiserLongNeck,0.5,56.0,150.5,120.0
284,img_32.png,BudweiserLongNeck,9.0,55.0,150.5,132.0
285,img_33.png,BudweiserLongNeck,28.0,52.0,102.0,102.0
286,img_34.png,BudweiserLongNeck,1.0,51.0,150.5,119.0
287,img_35.png,BudweiserLongNeck,7.0,56.0,150.5,112.0
288,img_36.png,BudweiserLongNeck,19.0,43.0,150.5,134.0
289,img_37.png,BudweiserLongNeck,46.0,21.0,101.0,69.0
290,img_38.png,BudweiserLongNeck,12.0,38.0,150.5,131.0
291,img_39.png,BudweiserLongNeck,9.0,29.0,138.0,108.0
292,img_40.png,BudweiserLongNeck,14.0,97.0,150.5,150.5
293,img_41.png,BudweiserLongNeck,15.0,106.0,144.0,150.5
294,img_42.png,BudweiserLongNeck,11.0,92.0,148.0,150.5
295,img_43.png,BudweiserLongNeck,3.0,102.0,150.5,150.5
296,img_44.png,BudweiserLongNeck,0.5,82.0,150.5,145.0
297,img_45.png,BudweiserLongNeck,24.0,86.0,150.5,143.0
298,img_46.png,BudweiserLongNeck,2.0,31.0,148.0,107.0
299,img_47.png,BudweiserLongNeck,54.0,36.0,123.0,129.0
300,img_48.png,BudweiserLongNeck,62.0,51.0,122.0,102.0
301,img_49.png,BudweiserLongNeck,15.0,39.0,138.0,106.0
302,img_50.png,BudweiserLongNeck,14.709755085132784,40.82737713475012,114.42864519871398,125.06533792796677
303,img_51.png,BudweiserLongNeck,14.709755085132784,40.82737713475012,114.42864519871398,125.06533792796677
304,img_52.png,BudweiserLongNeck,14.709755085132784,40.82737713475012,114.42864519871398,125.06533792796677
305,img_53.png,BudweiserLongNeck,23.049689467500855,27.365416560157794,140.79868632805469,132.65003322040133
306,img_54.png,BudweiserLongNeck,23.049689467500855,27.365416560157794,140.79868632805469,132.65003322040133
307,img_55.png,BudweiserLongNeck,23.049689467500855,27.365416560157794,140.79868632805469,132.65003322040133
308,img_56.png,BudweiserLongNeck,36.14369264451599,22.8282224839348,107.69290116864016,139.00630162393122
309,img_57.png,BudweiserLongNeck,36.14369264451599,22.8282224839348,107.69290116864016,139.00630162393122
310,img_58.png,BudweiserLongNeck,36.14369264451599,22.8282224839348,107.69290116864016,139.00630162393122
311,img_59.png,BudweiserLongNeck,35.28888395208623,20.952735251180783,127.25679018024483,120.36471484627003
312,img_60.png,BudweiserLongNeck,35.28888395208623,20.952735251180783,127.25679018024483,120.36471484627003
313,img_61.png,BudweiserLongNeck,35.28888395208623,20.952735251180783,127.25679018024483,120.36471484627003
314,img_62.png,BudweiserLongNeck,23.92792690992387,36.33182554604919,130.83390155466412,124.21207739064573
315,img_63.png,BudweiserLongNeck,23.92792690992387,36.33182554604919,130.83390155466412,124.21207739064573
316,img_64.png,BudweiserLongNeck,23.92792690992387,36.33182554604919,130.83390155466412,124.21207739064573
317,img_65.png,BudweiserLongNeck,28.44211579889133,40.97793086965509,130.393785091638,126.28209271227601
318,img_66.png,BudweiserLongNeck,28.44211579889133,40.97793086965509,130.393785091638,126.28209271227601
319,img_67.png,BudweiserLongNeck,28.44211579889133,40.97793086965509,130.393785091638,126.28209271227601
320,img_68.png,BudweiserLongNeck,38.463269107135154,14.935000721240398,120.11965983016701,132.4727496018541
321,img_69.png,BudweiserLongNeck,38.463269107135154,14.935000721240398,120.11965983016701,132.4727496018541
322,img_70.png,BudweiserLongNeck,38.463269107135154,14.935000721240398,120.11965983016701,132.4727496018541
